object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
492.0,695347.0,2020/04/09 03:59:59+00,RESIDENT,817 COLONEL ANDERSON PKWY,40222.0,2020/04/10 03:59:59+00,7,FIELD
493.0,695442.0,2020/04/13 03:59:59+00,O'CHARLEY'S,962 BRECKENRIDGE LN,40207.0,2020/04/14 03:59:59+00,7,FIELD
494.0,695486.0,2020/04/14 03:59:59+00,INTERTECH MECHANICAL SERVICES,5836 FERN VALLEY RD,40228.0,2020/04/14 03:59:59+00,7,FIELD
495.0,695582.0,2020/04/14 03:59:59+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/04/15 03:59:59+00,7,FIELD
496.0,695617.0,2020/04/15 03:59:59+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/04/16 03:59:59+00,7,FIELD
497.0,695784.0,2020/04/16 03:59:59+00,BOYS HAVEN,3725 KLONDIKE LANE,40220.0,2020/04/17 03:59:59+00,7,FIELD
498.0,695890.0,2020/04/17 03:59:59+00,PAUL'S FRUIT MARKET #4,4946 BROWNSBORO RD,40222.0,2020/04/18 03:59:59+00,7,FIELD
499.0,695896.0,2020/04/17 03:59:59+00,WHITE CASTLE #31,5520 NATIONAL TURNPIKE,40220.0,2020/04/20 03:59:59+00,7,FIELD
500.0,696004.0,2020/04/20 03:59:59+00,CASH AMERICAN,4133 SHELBYVILLE RD,40207.0,2020/04/21 03:59:59+00,7,FIELD
501.0,696099.0,2020/04/21 03:59:59+00,ST ELIZABETH ANN SETON,11501 MAPLE WAY,40229.0,2020/04/21 03:59:59+00,7,FIELD
502.0,694689.0,2020/04/06 03:59:59+00,BANADIR RESTAURANT,5600 S 3RD ST,40214.0,2020/06/22 03:59:59+00,7,FIELD
503.0,702013.0,2020/07/23 03:59:59+00,AUTO ZONE,5115 NEW CUT RD,40214.0,2020/08/31 03:59:59+00,7,FIELD
504.0,702143.0,2020/07/24 03:59:59+00,LEE'S FAMOUS RECIPE,2925 BROWNSBORO RD,40206.0,2020/07/27 03:59:59+00,7,FIELD
505.0,702227.0,2020/07/27 03:59:59+00,ST MARY AND ELIZABETH,1850 BLUEGRASS AVE,40215.0,2020/09/16 03:59:59+00,7,FIELD
506.0,702290.0,2020/07/27 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/07/28 03:59:59+00,7,FIELD
507.0,702292.0,2020/07/27 03:59:59+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/07/28 03:59:59+00,7,FIELD
508.0,702293.0,2020/07/27 03:59:59+00,RALLY'S,2130 W BROADWAY,40211.0,2020/07/29 03:59:59+00,7,FIELD
509.0,702333.0,2020/07/28 03:59:59+00,POST OFFICE,3050 HUNSINGER LANE,40220.0,2020/08/05 03:59:59+00,7,FIELD
510.0,693687.0,2020/03/24 03:59:59+00,INDI'S RESTAURANT,4419 CANE RUN RD,40216.0,2020/03/26 03:59:59+00,7,FIELD
511.0,693829.0,2020/03/27 03:59:59+00,UNKNOWN,3600 W MUHAMMAD ALI BLVD,40212.0,2020/03/27 03:59:59+00,7,FIELD
512.0,694267.0,2020/03/31 03:59:59+00,LOWE'S STORE,6651 DIXIE HWY,40258.0,2020/04/01 03:59:59+00,7,FIELD
513.0,694517.0,2020/04/01 03:59:59+00,RESIDENT,5016 HAMES TRACE,40291.0,2020/04/01 03:59:59+00,7,FIELD
514.0,694759.0,2020/04/06 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/04/07 03:59:59+00,7,FIELD
515.0,695261.0,2020/04/11 03:59:59+00,PIC PAC,6629 SOUTHSIDE DR,40214.0,2020/04/28 03:59:59+00,7,FIELD
516.0,695279.0,2020/04/10 03:59:59+00,CIRCUS AUTO SALES,4639 DIXIE HWY,40216.0,2020/04/14 03:59:59+00,7,FIELD
517.0,695417.0,2020/04/13 03:59:59+00,RESIDENT,1015 REEVES RD,40219.0,2020/04/14 03:59:59+00,7,FIELD
518.0,695440.0,2020/04/13 03:59:59+00,WILDWOOD COUNTRY CLUB,5000 BARDSTOWN RD,40291.0,2020/04/14 03:59:59+00,7,FIELD
519.0,695470.0,2020/04/13 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/04/15 03:59:59+00,7,FIELD
520.0,695539.0,2020/04/14 03:59:59+00,POPEYE'S,5003 PRESTON HWY,40213.0,2020/04/15 03:59:59+00,7,FIELD
521.0,695639.0,2020/04/15 03:59:59+00,AUNT BEES LAUNDRY,5701 PRESTON HWY,40219.0,2020/04/16 03:59:59+00,7,FIELD
522.0,695659.0,2020/04/15 03:59:59+00,CERTIFIT,1000 GLENGARRY DR,40118.0,2020/04/16 03:59:59+00,7,FIELD
523.0,695724.0,2020/04/16 03:59:59+00,MCDONALD'S #0258,5600 PRESTON HWY,40219.0,2020/04/16 03:59:59+00,7,FIELD
524.0,695732.0,2020/04/16 03:59:59+00,APARTMENT COMPLEX,1501 BELLAMY PLACE,40208.0,2020/04/23 03:59:59+00,7,FIELD
525.0,695742.0,2020/04/13 03:59:59+00,APARTMENT COMPLEX,2304 WOODBOURNE AVE,40205.0,2020/04/14 03:59:59+00,7,FIELD
526.0,695744.0,2020/04/10 03:59:59+00,RESIDENT,1002 WASHLAND AVE,40215.0,2020/04/15 03:59:59+00,7,FIELD
527.0,695751.0,2020/04/08 03:59:59+00,RESIDENT,7103 YORKTOWN RD UNIT 5,40214.0,2020/04/15 03:59:59+00,7,FIELD
528.0,695898.0,2020/04/17 03:59:59+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2020/04/20 03:59:59+00,7,FIELD
529.0,695900.0,2020/04/17 03:59:59+00,GLEN OAKS COUNTRY CLUB,10601 WORTHINGTON LN,40059.0,2020/04/21 03:59:59+00,7,FIELD
530.0,696017.0,2020/04/20 03:59:59+00,NEW CONSTRUCTION,5708 VALLEY PARK DRIVE,40299.0,2020/04/20 03:59:59+00,7,FIELD
531.0,696074.0,2020/04/20 03:59:59+00,MIRROR GLAZE,4719 PRESTON HIGHWAY,40213.0,2020/04/25 03:59:59+00,7,FIELD
532.0,696224.0,2020/04/22 03:59:59+00,HENKLE DHL,7101 LOGISTIRCS DR,40258.0,2020/04/24 03:59:59+00,7,FIELD
533.0,696227.0,2020/04/22 03:59:59+00,MOUNT HERMON CHURCH,5410 ROBBS LANE,40219.0,2020/04/27 03:59:59+00,7,FIELD
534.0,696323.0,2020/04/23 03:59:59+00,ITALIAN GLOBAL SOLUTIONS,111 S 11TH STREET,40203.0,2020/04/25 03:59:59+00,7,FIELD
535.0,696335.0,2020/04/23 03:59:59+00,STARBUCKS #2561,4400 SHELBYVILLE RD,40207.0,2020/04/29 03:59:59+00,7,FIELD
536.0,696377.0,2020/04/22 03:59:59+00,UNKNOWN,114 BRECKINRIDGE SQ,40220.0,2020/04/23 03:59:59+00,7,FIELD
537.0,696526.0,2020/04/27 03:59:59+00,WHOLESALE JIMS,36058 DIXIE HWY,40216.0,2020/04/28 03:59:59+00,7,FIELD
538.0,696548.0,2020/04/27 03:59:59+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
539.0,696585.0,2020/04/23 03:59:59+00,BUSINESS,2600 W BROADWAY,40211.0,2020/04/27 03:59:59+00,7,FIELD
540.0,696672.0,2020/04/29 03:59:59+00,DIFFERENT STROKES GOLF CENTER,3742 RIVER ROAD,40207.0,2020/04/30 03:59:59+00,7,FIELD
541.0,696791.0,2020/04/27 03:59:59+00,VACANT LOT,2027 LYTLE ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
542.0,696792.0,2020/04/27 03:59:59+00,RESIDENCE,408 S 18TH ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
543.0,697052.0,2020/05/04 03:59:59+00,CHICAGO STEAK & LEMONADE,4501 CANE RUN RD,40216.0,2020/05/05 03:59:59+00,7,FIELD
544.0,697078.0,2020/04/30 03:59:59+00,RESIDENCE,2501 S 4TH ST,40208.0,2020/05/01 03:59:59+00,7,FIELD
545.0,697103.0,2020/05/05 03:59:59+00,AIRBNB,1414 WINTER AVE,40204.0,2020/05/05 03:59:59+00,7,FIELD
546.0,697121.0,2020/04/24 03:59:59+00,RESIDENCE,1764 CASSELBERRY RD,40205.0,2020/05/05 03:59:59+00,7,FIELD
547.0,697205.0,2020/05/04 03:59:59+00,RESIDENCE,102 PROMENADE CT,40223.0,2020/05/06 03:59:59+00,7,FIELD
548.0,697210.0,2020/05/06 03:59:59+00,SPECTRUM,3927 7TH ST RD,40216.0,2020/05/07 03:59:59+00,7,FIELD
549.0,697285.0,2020/05/06 03:59:59+00,RESIDENCE,8903 MICHAEL EDWARD DR,40291.0,2020/05/07 03:59:59+00,7,FIELD
550.0,697433.0,2020/05/11 03:59:59+00,LEE'S FAMOUS RECIPE,2925 BROWNSBORO RD,40206.0,2020/05/12 03:59:59+00,7,FIELD
551.0,697518.0,2020/05/12 03:59:59+00,HENKEL DHL,7101 LOGISTICS DR,40258.0,2020/05/14 03:59:59+00,7,FIELD
552.0,694757.0,2020/04/06 03:59:59+00,TROPICANA COMPANY,5215 PRESTON HWY,40213.0,2020/04/08 03:59:59+00,7,FIELD
553.0,694783.0,2020/04/06 03:59:59+00,STEEL CITY POPS,1021 BARDSTOWN RD,40204.0,2020/04/16 03:59:59+00,7,FIELD
554.0,694808.0,2020/04/07 03:59:59+00,LORD'S KITCHEN,2732 S 5TH ST,40208.0,2020/04/07 03:59:59+00,7,FIELD
555.0,694867.0,2020/04/07 03:59:59+00,DOLLAR TREE #1944,2221 HIKES LN,40218.0,2020/04/08 03:59:59+00,7,FIELD
556.0,695261.0,2020/04/11 03:59:59+00,PIC PAC,6629 SOUTHSIDE DR,40214.0,2020/04/18 03:59:59+00,7,FIELD
557.0,695350.0,2020/04/07 03:59:59+00,RESIDENT,5301 ROCK RIDGE DR,40241.0,2020/04/10 03:59:59+00,7,FIELD
558.0,695360.0,2020/04/06 03:59:59+00,RESIDENT,14509 GABLEWOOD PL,40245.0,2020/04/10 03:59:59+00,7,FIELD
559.0,695379.0,2020/04/06 03:59:59+00,RSIDENT,5902 PAUL REVERE CT,40229.0,2020/04/09 03:59:59+00,7,FIELD
560.0,695382.0,2020/04/06 03:59:59+00,RESIDENT,4001 SLACK AVE,40229.0,2020/04/09 03:59:59+00,7,FIELD
561.0,695435.0,2020/04/13 03:59:59+00,SCHELLER'S FITNESS & CYCLING,11520 SHELBYVILLE RD,40243.0,2020/04/14 03:59:59+00,7,FIELD
562.0,695471.0,2020/04/14 03:59:59+00,GET IT RIGHT NOW,5226 DIXIE HWY,40216.0,2020/04/14 03:59:59+00,7,FIELD
563.0,695719.0,2020/04/15 03:59:59+00,WEST END BAPTIST CHURCH,1400 S 4TH STREET,40208.0,2020/04/23 03:59:59+00,7,FIELD
564.0,695741.0,2020/04/13 03:59:59+00,RESIDENT,104 SCOTTSDALE BLVD,40214.0,2020/04/15 03:59:59+00,7,FIELD
565.0,695816.0,2020/04/16 03:59:59+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/04/17 03:59:59+00,7,FIELD
566.0,695862.0,2020/04/17 03:59:59+00,WENDYS,5240 BARDSTOWN RD,40291.0,2020/04/17 03:59:59+00,7,FIELD
567.0,695904.0,2020/04/17 03:59:59+00,LORD'S KITCHEN,2732 S 5TH ST,40208.0,2020/04/21 03:59:59+00,7,FIELD
568.0,695912.0,2020/04/17 03:59:59+00,INTERNATIOAN MALL,737 S 8TH ST,40203.0,2020/04/22 03:59:59+00,7,FIELD
569.0,696066.0,2020/04/20 03:59:59+00,GOLDEN WASH LAUNDRY WASH,5051 POPLAR LEVEL ROAD,40219.0,2020/04/22 03:59:59+00,7,FIELD
570.0,696069.0,2020/04/20 03:59:59+00,BUSY BROOMS,9127 GALENE DRIVE,40299.0,2020/04/22 03:59:59+00,7,FIELD
571.0,696101.0,2020/04/21 03:59:59+00,DOLLAR GENERAL #9126,9541 TAYLORSVILLE RD,40299.0,2020/04/22 03:59:59+00,7,FIELD
572.0,696173.0,2020/04/21 03:59:59+00,BAMBI BAR,2701 BARDSTOWN RD,40205.0,2020/04/22 03:59:59+00,7,FIELD
573.0,696245.0,2020/04/20 03:59:59+00,GREENWOOD APTS,1018 S 29TH ST,40211.0,2020/04/22 03:59:59+00,7,FIELD
574.0,696328.0,2020/04/23 03:59:59+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/04/24 03:59:59+00,7,FIELD
575.0,696381.0,2020/04/07 03:59:59+00,RESIDENCE,1845 STEVENS AVE,40205.0,2020/04/22 03:59:59+00,7,FIELD
576.0,696398.0,2020/04/24 03:59:59+00,WALMART #3610,7100 RAGGARD RD,40216.0,2020/04/27 03:59:59+00,7,FIELD
577.0,696442.0,2020/04/24 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
578.0,696459.0,2020/04/24 03:59:59+00,FAZOLI'S,10307 DIXIE HWY,40272.0,2020/04/30 03:59:59+00,7,FIELD
579.0,696606.0,2020/04/28 03:59:59+00,CASH SAVERS,3044 WILSON AVE,40211.0,2020/04/30 03:59:59+00,7,FIELD
580.0,696832.0,2020/04/30 03:59:59+00,M V TRANSPORTATION,830 13TH ST,40210.0,2020/05/04 03:59:59+00,7,FIELD
581.0,696841.0,2020/04/29 03:59:59+00,RESIDENCE,5403 STEPHEN FOSTER AVE,40213.0,2020/04/30 03:59:59+00,7,FIELD
582.0,696848.0,2020/04/24 03:59:59+00,TENT,4001 TAYLOR BLVD,40215.0,2020/04/29 03:59:59+00,7,FIELD
583.0,697049.0,2020/05/04 03:59:59+00,BOUDREAUX'S NEW ORLEANS STYLE SNOBALLS,11816 SHELBYVILLE RD,40243.0,2020/05/06 03:59:59+00,7,FIELD
584.0,697062.0,2020/05/04 03:59:59+00,CHICK-FIL-A,7901 BARDSTOWN RD,40291.0,2020/05/05 03:59:59+00,7,FIELD
585.0,697119.0,2020/05/05 03:59:59+00,STANLEY SCHULTZE,849 S 6TH ST,40203.0,2020/05/13 03:59:59+00,7,FIELD
586.0,697135.0,2020/04/23 03:59:59+00,AIR BNB RESIDENCE,1314 WINTER AVE,40204.0,2020/05/05 03:59:59+00,7,FIELD
587.0,697140.0,2020/05/04 03:59:59+00,RESIDENCE,818 S 41ST ST,40211.0,2020/05/04 03:59:59+00,7,FIELD
588.0,697225.0,2020/05/06 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/05/08 03:59:59+00,7,FIELD
589.0,697276.0,2020/05/06 03:59:59+00,KRISPY KREME,3920 S 7TH ST,40216.0,2020/05/08 03:59:59+00,7,FIELD
590.0,697315.0,2020/05/07 03:59:59+00,CAPITOL PAIN INSTITUTE,3841 RUCKRIEGEL PARKWAY STE 104,40299.0,2020/05/08 03:59:59+00,7,FIELD
591.0,697442.0,2020/05/11 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/05/13 03:59:59+00,7,FIELD
592.0,697531.0,2020/05/12 03:59:59+00,FAMILY DOLLAR #29199,611 WINKLER AVE,40208.0,2020/05/13 03:59:59+00,7,FIELD
593.0,697609.0,2020/05/13 03:59:59+00,MONTGOMERY CHEVEROLET,5325 PRESTON HWY,40213.0,2020/05/15 03:59:59+00,7,FIELD
594.0,697641.0,2020/05/13 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/05/15 03:59:59+00,7,FIELD
595.0,697896.0,2020/05/18 03:59:59+00,HYUNDAI OF LOUISVILLE,6633 DIXIE HWY,40258.0,2020/05/20 03:59:59+00,7,FIELD
596.0,697918.0,2020/05/18 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/05/19 03:59:59+00,7,FIELD
597.0,698098.0,2020/05/20 03:59:59+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/05/21 03:59:59+00,7,FIELD
598.0,698319.0,2020/05/26 03:59:59+00,FLEETS FEET SHOE STORE,117 BRECKENRIDGE LN,40207.0,2020/05/27 03:59:59+00,7,FIELD
599.0,698345.0,2020/05/27 03:59:59+00,ROSE'S EXPRESS #691,5607 PRESTON HWY,40219.0,2020/05/29 03:59:59+00,7,FIELD
600.0,698858.0,2020/05/22 03:59:59+00,PANHANDLERS,3612 DUMESNIL ST,40211.0,2020/05/26 03:59:59+00,7,FIELD
601.0,696253.0,2020/04/17 03:59:59+00,RESIDENT,4437 HEATHERBROOK DR,40220.0,2020/04/22 03:59:59+00,7,FIELD
602.0,696370.0,2020/04/24 03:59:59+00,HARRY'S PAYLAKES,10700 BARRICKS RD,40229.0,2020/04/24 03:59:59+00,7,FIELD
603.0,696376.0,2020/04/15 03:59:59+00,RESIDENCE,1302 TREVILIAN WAY,40213.0,2020/04/24 03:59:59+00,7,FIELD
604.0,696444.0,2020/04/26 03:59:59+00,FIRST LADY NAILS,801 EASTERN PARKWAY,40217.0,2020/05/09 03:59:59+00,7,FIELD
605.0,696473.0,2020/04/24 03:59:59+00,TACO BELL,4643 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
606.0,696559.0,2020/04/27 03:59:59+00,HOMETOWN PIZZA,11804 SHELBYVILLE RD,40243.0,2020/04/28 03:59:59+00,7,FIELD
607.0,696793.0,2020/04/29 03:59:59+00,NORTON WOMENS CARE,"4123 DUTCHMANS LANE, STE 300",40207.0,2020/05/01 03:59:59+00,7,FIELD
608.0,696854.0,2020/04/30 03:59:59+00,U OF L HEALTH PEACE CTR.,2020 NEWBURG ROAD,40205.0,2020/05/01 03:59:59+00,7,FIELD
609.0,696946.0,2020/05/01 03:59:59+00,AMERICANA COMMUNITY CENTER,4801 SOUTHSIDE DR,40214.0,2020/05/04 03:59:59+00,7,FIELD
610.0,697050.0,2020/05/04 03:59:59+00,PAUL'S FRUIT MARKET,12119 SHELBYVILLE RD,40243.0,2020/05/05 03:59:59+00,7,FIELD
611.0,697181.0,2020/05/06 03:59:59+00,THE PARKLANDS EGG LAWN,1411 BECKLEY CREEK PKWY,40245.0,2020/05/06 03:59:59+00,7,FIELD
612.0,697214.0,2020/05/01 03:59:59+00,RESIDENCE,2301 BONNYCASTLE AVE,40205.0,2020/05/05 03:59:59+00,7,FIELD
613.0,697217.0,2020/05/06 03:59:59+00,BARGAIN HUNT,4140 OUTER LOOP,40219.0,2020/05/07 03:59:59+00,7,FIELD
614.0,697279.0,2020/05/07 03:59:59+00,HEUSER HEARING INSTITUTE,117 E KENTUCKY ST,40203.0,2020/05/12 03:59:59+00,7,FIELD
615.0,697319.0,2020/05/07 03:59:59+00,CIRCLE K #4703243,8001 BROWNSBORO RD,40241.0,2020/05/09 03:59:59+00,7,FIELD
616.0,697327.0,2020/05/08 03:59:59+00,LOWE'S,9800 PRESTON CROSSING BLVD,40229.0,2020/05/08 03:59:59+00,7,FIELD
617.0,697866.0,2020/05/18 03:59:59+00,QUALITY DENTURES,7205 LOWER HUNTERS TRACE,40258.0,2020/05/21 03:59:59+00,7,FIELD
618.0,697902.0,2020/05/18 03:59:59+00,HIGHLANDS HEALTH & REHAB CNTR,1705 STEVENS AVE,40205.0,2020/05/20 03:59:59+00,7,FIELD
619.0,697949.0,2020/05/15 03:59:59+00,RESIDENCE,3517 PINELAND DR,40219.0,2020/05/18 03:59:59+00,7,FIELD
620.0,697985.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
621.0,697996.0,2020/05/19 03:59:59+00,CIRCLE K #4703234,4347 S 3RD ST,40214.0,2020/05/22 03:59:59+00,7,FIELD
622.0,698044.0,2020/05/20 03:59:59+00,SONDEX,7100 INTERNATIONAL DR,40258.0,2020/05/22 03:59:59+00,7,FIELD
623.0,698381.0,2020/05/27 03:59:59+00,JACOBI SALES AND SERVICE,6500 BARDSTOWN RD,40291.0,2020/05/27 03:59:59+00,7,FIELD
624.0,698386.0,2020/05/27 03:59:59+00,RALLY'S,8601 PRESTON HWY,40219.0,2020/06/02 03:59:59+00,7,FIELD
625.0,698469.0,2020/05/28 03:59:59+00,WENDYS,4041 TAYLORSVILLE RD,40220.0,2020/05/29 03:59:59+00,7,FIELD
626.0,698470.0,2020/05/28 03:59:59+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/05/29 03:59:59+00,7,FIELD
627.0,698509.0,2020/05/28 03:59:59+00,OXMOOR FORD,100 OXMOOR LN,40222.0,2020/06/03 03:59:59+00,7,FIELD
628.0,698907.0,2020/06/05 03:59:59+00,CIRCLE K #4703330,9110 BLUE LICK RD,40219.0,2020/06/29 03:59:59+00,7,FIELD
629.0,698922.0,2020/06/05 03:59:59+00,CAUDILL SEED COMPANY,1402 W MAIN STREET,40203.0,2020/06/05 03:59:59+00,7,FIELD
630.0,699492.0,2020/06/17 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40299.0,2020/06/16 03:59:59+00,7,FIELD
631.0,699932.0,2020/06/24 03:59:59+00,SPEEDWAY #9612,1101 BARDSTOWN RD,40204.0,2020/06/25 03:59:59+00,7,FIELD
632.0,700754.0,2020/07/08 03:59:59+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/07/09 03:59:59+00,7,FIELD
633.0,701016.0,2020/07/11 03:59:59+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2020/07/21 03:59:59+00,7,FIELD
634.0,701074.0,2020/07/13 03:59:59+00,CARDINAL KEY MARKET,7312 ST. ANDREWS CHURCH RD,40214.0,2020/07/14 03:59:59+00,7,FIELD
635.0,701118.0,2020/07/12 03:59:59+00,BEARNO'S BY THE BAY,5801 RIVER RD,40207.0,2020/07/22 03:59:59+00,7,FIELD
636.0,701371.0,2020/07/03 03:59:59+00,BAR VETTI,727 E MARKET ST,40202.0,2020/07/03 03:59:59+00,7,FIELD
637.0,701423.0,2020/07/16 03:59:59+00,COX'S SPIRIT SHOP AND SMOKER'S OUTLET PRP,8094 DIXIE HIGHWAY,40258.0,2020/07/17 03:59:59+00,7,FIELD
638.0,701635.0,2020/07/20 03:59:59+00,BERRT BLVD COIN LAUNDRY,1739 BERRY BLVD,40215.0,2020/08/26 03:59:59+00,7,FIELD
639.0,701719.0,2020/07/18 03:59:59+00,SAM'S CLUB #8111,1401 ALLIANT AVE,40299.0,2020/07/21 03:59:59+00,7,FIELD
640.0,701757.0,2020/07/20 03:59:59+00,TARGET T-2473 STARBUCKS,4174 WESTPORT RD,40207.0,2020/07/21 03:59:59+00,7,FIELD
641.0,701830.0,2020/07/21 03:59:59+00,SUBWAY #382,5338 S 3RD ST,40214.0,2020/07/23 03:59:59+00,7,FIELD
642.0,702204.0,2020/07/24 03:59:59+00,VFW POST 1181,6518 BLEVINS GAP RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
643.0,702248.0,2020/07/24 03:59:59+00,BEARNO'S,10212 TAYLORSVILLE RD,40299.0,2020/07/31 03:59:59+00,7,FIELD
644.0,702295.0,2020/07/27 03:59:59+00,WILDWOOD COUNTRY CLUB KITCHEN,5000 BARDSTOWN RD,40291.0,2020/07/28 03:59:59+00,7,FIELD
645.0,702414.0,2020/07/29 03:59:59+00,BISCUIT BELLY,900 E MAIN ST,40206.0,2020/07/30 03:59:59+00,7,FIELD
646.0,702420.0,2020/07/28 03:59:59+00,ALPHA ENERGY SOLUTIONS,7200 DISTRIBUTION DR,40258.0,2020/09/15 03:59:59+00,7,FIELD
647.0,702460.0,2020/07/29 03:59:59+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/08/01 03:59:59+00,7,FIELD
648.0,694113.0,2020/03/30 03:59:59+00,COPART AUTO AUCTION,3100 POND STATION ROAD,40272.0,2020/03/31 03:59:59+00,7,FIELD
649.0,694277.0,2020/03/31 03:59:59+00,MIDDLETOWN PEDDLERS MALL,12405 SHELBYVILLE RD,40243.0,2020/04/02 03:59:59+00,7,FIELD
650.0,694439.0,2020/04/02 03:59:59+00,DART LOGISTICS,5401 SHEPERDSVILLE RD,40225.0,2020/04/22 03:59:59+00,7,FIELD
651.0,697771.0,2020/05/15 03:59:59+00,HOME DEPOT,2600 S HURSBOURNE PKY,40220.0,2020/05/15 03:59:59+00,7,FIELD
652.0,698017.0,2020/05/20 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
653.0,698033.0,2020/05/20 03:59:59+00,FORD,2000 FERN VALLEY RD,40213.0,2020/05/28 03:59:59+00,7,FIELD
654.0,698227.0,2020/05/22 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/05/28 03:59:59+00,7,FIELD
